Original_Review,Actual_Rating,Predicted_Label,Churn_Probability,Cleaned_Review
"I had opened a saving account with AXIS bank  on 10 years back for my personal need.  Mobile app is user friendly to access. But they have tied with courier service is not good. No proper update from their end. In this account need to maintain an amount of 10K, if not charges are high.",5.0,0,0.18034298635726123,opened saving account axis bank year back personal need mobile app user friendly access tied courier service good proper update end account need maintain amount charge high
"In SBI, they are taking some un-wanted charges. From the year of 2012 onwards, i am having this salary account. I am maintaining a minimum balance of Rs. 3000. In branch, i opened this account and the response was good even though the branch was crowded but the staffs are very helpful.",4.0,0,0.11816368612996046,sbi taking wanted charge year onwards salary account maintaining minimum balance branch opened account response good even though branch crowded staff helpful
"I went to the Andhra bank to open my salary account from the year of 2016, i am using this account. There is no need of maintaining any balance on this account. I do use their net banking and mobile app facility which is quite comfortable to use.  Once i opened the account, they took 1 day to provide the debit card and net banking password but  it took 1 week for cheque book.",5.0,0,0.03507112096394219,went andhra bank open salary account year using account need maintaining balance account use net banking mobile app facility quite comfortable use opened account took day provide debit card net banking password took week cheque book
I have been holding a salary account with HDFC bank for more than 4 years. No need to maintain a minimum balance account and I have not faced any hidden charges with them. I use to get alert message or mail on time whenever I do a transaction. Overall their service is good.,4.0,0,0.05696269244729304,holding salary account hdfc bank year need maintain minimum balance account faced hidden charge use get alert message mail time whenever transaction overall service good
"Its been around 6 years, i am holding this salary account from Axis bank and i have not faced any trouble on this account. They do provide offers for Axis bank debit card. Its a zero balance account. I used to visit the branch on a rarely basis and the response was good because the staff support was helpful.",5.0,0,0.06271964133817738,around year holding salary account axis bank faced trouble account provide offer axis bank debit card zero balance account used visit branch rarely basis response good staff support helpful
My salary account opened 1 year before and it was with Bank of Baroda. Bank sales executive came to my place to open this account. There is no minimum balance required and they have provided me a cheque book and debit card immediately. They are not taking any kind of hidden charges.,5.0,0,0.11833098730212056,salary account opened year bank baroda bank sale executive came place open account minimum balance required provided cheque book debit card immediately taking kind hidden charge
I have been holding a saving account  from SBI for more than 10 years. Need to maintain a minimum balance of 3K if not maintain an amount charges are applicable of 176 rupees. Till now I have not faced any hidden charges. I am using mobile app and it is user friendly to access. Whenever I do a transactions I use to get an alert messages from bank. SMS charges are avail on 6 months once the amount of 35 rupees.,5.0,0,0.06687787936019278,holding saving account sbi year need maintain minimum balance maintain amount charge applicable rupee till faced hidden charge using mobile app user friendly access whenever transaction use get alert message bank sm charge avail month amount rupee
"I have opened a salary account  from HDFC bank. I have been holding this account for more than 4 years. Their service is prompt to the customer and resolved the query on time. ATM charges are available, if I use the debit card more than 5 times in a month. I use to get offer message from bank end.",5.0,0,0.08693834805820544,opened salary account hdfc bank holding account year service prompt customer resolved query time atm charge available use debit card time month use get offer message bank end
SBI service is good and I am happy to  have an account with them. For my personal need I have opened an account on 6 years before. Need to maintain a minimum amount of 3K if not charges are applicable. There is no hidden charges. But ATM and SMS charges are avail on quarterly basis.,3.5,0,0.10580161574535366,sbi service good happy account personal need opened account year need maintain minimum amount charge applicable hidden charge atm sm charge avail quarterly basis
I have been holding salary account with AXIS bank for more than 7 months. After banking hour If I deposit money in ATM they are making some charges on monthly basis. Mobile app is good to use. ATM charges are avail on monthly basis.  Their service is good.,3.5,0,0.05468848901781202,holding salary account axis bank month banking hour deposit money atm making charge monthly basis mobile app good use atm charge avail monthly basis service good
I have opened an account for a salary with HDFC bank on 5 years ago. Since it is a salary account no need to maintain a minimum balance. I use to get alert message on time whenever I do a transaction. It is user friendly to use mobile app and net banking service. So far I haven't faced any ATM charges.,4.0,0,0.09729279534930922,opened account salary hdfc bank year ago since salary account need maintain minimum balance use get alert message time whenever transaction user friendly use mobile app net banking service far faced atm charge
I am holding a salary  account  in SBI  for more than 20  years. There is no hidden charges in this bank. It is a  zero balance account. I am using mobile app and net banking both are  user friendly to access. I use to get an alert messages from bank whenever I do a transactions. ATMs and branches  services are good.  I use to get some offer messages from their end.,5.0,0,0.014780321415387352,holding salary account sbi year hidden charge bank zero balance account using mobile app net banking user friendly access use get alert message bank whenever transaction atm branch service good use get offer message end
I have been holding an account for a saving with RBL for more than 2 years. This is a zero balance account and this is fully personal account. There is no hidden charges in this bank.  I am using mobile app and net banking both are user friendly to access. I am getting an alert messages from bank whenever I do a transactions service was good.,4.0,0,0.014906699866262772,holding account saving rbl year zero balance account fully personal account hidden charge bank using mobile app net banking user friendly access getting alert message bank whenever transaction service good
"In the year of 2014, i have started this savings account from CORPORATION. No need to maintain minimum balance on  this account. I  have selected their Internet banking facility is very user friendly.  They are not taking any kind of additional charges and the service was good.",4.0,0,0.051619517193837075,year started saving account corporation need maintain minimum balance account selected internet banking facility user friendly taking kind additional charge service good
This is a salary comes savings so no need to maintain minimum balance. I have been using this account with YES bank for more than 34 years and its been very good experience. They are giving 6% interest rate for savings account and its okay. I'm using mobile banking for checking balance and to do transactions. Their app is easy to access.,4.0,0,0.04694946386413269,salary come saving need maintain minimum balance using account yes bank year good experience giving interest rate saving account okay using mobile banking checking balance transaction app easy access
Its been one year with Axis Bank and their interest rate is really good. They are providing 7% for savings. Its easy to contact the customer service anytime. Its a zero balance account. Their net banking and mobile app is quite comfortable to access. I got a domestic debit card.,5.0,0,0.041138932579161125,one year axis bank interest rate really good providing saving easy contact customer service anytime zero balance account net banking mobile app quite comfortable access got domestic debit card
"Its very excellent with Axis Bank and am using the salary account for more than 4 years. There was no extra charges for ATM withdrawal and I can send the money immediately through online banking, RTGS service is fine. The interest rate is negotiable only GST is higher around 18% for EMI conversion on credit card.",5.0,0,0.07976996619203423,excellent axis bank using salary account year extra charge atm withdrawal send money immediately online banking rtgs service fine interest rate negotiable gst higher around emi conversion credit card
"I have completed 8 years with HDFC BANK, my salary account is a zero balance. The charges are applicable for withdraw. There was no difficulties with net  banking. I have called the customer service and the response was happy. I got a domestic debit card.",5.0,0,0.0495829412665001,completed year hdfc bank salary account zero balance charge applicable withdraw difficulty net banking called customer service response happy got domestic debit card
I am holding saving account with HDFC bank for more than 5 years. It is saving comes salary account. No need to maintain a minimum balance account and no charges are avail. ATM and branches are avail. I am using both mobile app and net banking both are user friendly to access.,5.0,0,0.0,holding saving account hdfc bank year saving come salary account need maintain minimum balance account charge avail atm branch avail using mobile app net banking user friendly access
I have been holding salary account with KARNATAKA bank for more than 10 years. Need to maintain a minimum balance of 200 rupees.  There is no hidden charges in this account. ATM and branches services are good. Mobile app is good and I have opened net banking but yet to use it. ATM charges are avail of 177 rupees on yearly basis.,5.0,0,0.03048346217714142,holding salary account karnataka bank year need maintain minimum balance rupee hidden charge account atm branch service good mobile app good opened net banking yet use atm charge avail rupee yearly basis
"ORIENTAL BANK OF COMMERCE is a very good bank, their executive is understanding the customer concern well and ready to help at any cost. I have been using the savings account for last  10 years. I am maintaining  minimum balance of 1000 rupees. I do get privilege till today.",5.0,0,0.1119110695351631,oriental bank commerce good bank executive understanding customer concern well ready help cost using saving account last year maintaining minimum balance rupee get privilege till today
"My salary account is maintained in PNB Bank for nearly 10 years and till now there was no issues. The rate of interest not sure, moreover its a friendly bank according to my experience. I am using the online service which is very good, recently 1 year getting issue not getting message when i withdrawn cash , over all it is good service.",4.0,0,0.05457245723956528,salary account maintained pnb bank nearly year till issue rate interest sure moreover friendly bank according experience using online service good recently year getting issue getting message withdrawn cash good service
"I have opened a savings account with KOTAK MAHINDRA before 1.5years. I have selected Kotak  because of the good service. This is a salary comes savings account, no need to maintain minimum balance. I am using USA transaction with this account, i can do transaction within a minute in this website. This bank has very less ATM center. I got an international card i can use in both India and abroad and its very convenient to use their Internet banking facility, mostly i use application only. They are not taking any kind of additional charges.",4.5,0,0.04859021769465691,opened saving account kotak mahindra year selected kotak good service salary come saving account need maintain minimum balance using usa transaction account transaction within minute website bank less atm center got international card use india abroad convenient use internet banking facility mostly use application taking kind additional charge
I have State Bank Of India salary account almost 2 years .I am using net banking  service as well as mobile banking service both are very user friendly .I am using this servie for money trasfer and to check transaction details .Each and every transacton is safe and secure .There was no fraudulent transaction happend so far.,5.0,0,0.060152412724096986,state bank india salary account almost year using net banking service well mobile banking service user friendly using servie money trasfer check transaction detail every transacton safe secure fraudulent transaction happend far
I have been holding  a saving come salary account with SBI for more than 1.5 years. It is a zero balance account and so far I have not felt any hidden charges  for this account. ATM and branches are everywhere. I am not using mobile app yet. Each and every transaction is safe and secured.,5.0,0,0.039548503274037,holding saving come salary account sbi year zero balance account far felt hidden charge account atm branch everywhere using mobile app yet every transaction safe secured
I have opened a salary account with KOTAK Bank for more than 2 years. No need to maintain a minimum balance and some hidden charges are avail on every 3 months regarding for cheque maintenance and ECS. They use to detect the amount of 119 rupees. Since I have been holding this account for many years but still now I haven't received any offer message.,4.0,0,0.11424740306714147,opened salary account kotak bank year need maintain minimum balance hidden charge avail every month regarding cheque maintenance ec use detect amount rupee since holding account many year still received offer message
I am holding a saving account with CANARA Bank for more than 15 years. So far I haven't received any offer message. No need to maintain a minimum balance and some hidden charges are avail on every 3 months regarding for cheque maintenance and ECS. They use to detect the amount of 80 rupees.,4.0,0,0.13238462797836273,holding saving account canara bank year far received offer message need maintain minimum balance hidden charge avail every month regarding cheque maintenance ec use detect amount rupee
"My salary account is associated with SBI for past 17 years which belongs to Defence Civilian and there is no specific advantage on this account. Only I get an offer for pre approved loan. There is no need to maintain for minimum balance. I went to the branch and done KYC updation by today, am satisfied with the response. The drawback is they don't have sufficient CDM and need to avoid extra charges.",5.0,0,0.1725555119729984,salary account associated sbi past year belongs defence civilian specific advantage account get offer pre approved loan need maintain minimum balance went branch done kyc updation today satisfied response drawback sufficient cdm need avoid extra charge
"My salary account is in HDFC bank, I am holding this policy since 12 years. Once in 6 months there are charging Rs. 300 for card charges, so no need to maintain minimum balance. The customer service was good, interest rate is little bit high, need to work on interest.",4.0,0,0.09326020873746024,salary account hdfc bank holding policy since year month charging card charge need maintain minimum balance customer service good interest rate little bit high need work interest
I have been holding an account for a saving with HDFC bank for more than 2 years. There is no hidden charges in this bank. Being a salary account no need to maintain minimum balance. I am using mobile app and net banking both are user friendly to access. I am getting an alert messages from bank whenever I do a transactions.,5.0,0,0.018080737555768223,holding account saving hdfc bank year hidden charge bank salary account need maintain minimum balance using mobile app net banking user friendly access getting alert message bank whenever transaction
"My company has provided a salary account from HDFC bank . I am using this account for the last 2 years. Its a zero balance maintenance account. Their mobile banking facility is good and easy to activate. I called the customer care service and their response is very good. I have done lots of transaction from this account. Whenever I called them, they guide me in a proper way.",5.0,0,0.05370617190222496,company provided salary account hdfc bank using account last year zero balance maintenance account mobile banking facility good easy activate called customer care service response good done lot transaction account whenever called guide proper way
I am holding a saving account with SYNDICATE bank for the past 5 years. Need to maintain a minimum balance amount. Previous it was my salary account since I left the job now I am not using much this account. Net banking is user friendly.   Their service is good.,5.0,0,0.053771997313143804,holding saving account syndicate bank past year need maintain minimum balance amount previous salary account since left job using much account net banking user friendly service good
I am holding saving account with SBI for more than 10 years. Need to maintain a minimum balance account. Some time hidden charges are avail and deduct some amount. ATM and branches are near. Net banking is user friendly to access. ATM charges are avail in this bank.,5.0,0,0.02060046828035692,holding saving account sbi year need maintain minimum balance account time hidden charge avail deduct amount atm branch near net banking user friendly access atm charge avail bank
I am holding a salary account with HDFC bank for more than 5 years. There is no hidden charges in this bank. It is a zero balance account. I am using net banking and it is user friendly to access. I use to get an alert messages from bank whenever I do a transactions. ATM and branches are near to reach them directly.,5.0,0,0.005393663189862052,holding salary account hdfc bank year hidden charge bank zero balance account using net banking user friendly access use get alert message bank whenever transaction atm branch near reach directly
"I will not recommend SBI account to anyone because I'm not satisfied with their banking services first of all the employers are providing late services to the customer. I have opened this account since 7 years. I  have to maintain minimum balance,  i don't mind to maintain, but i am maintaining  some balance. Need to improve in service.",2.0,1,0.5888152304809454,recommend sbi account anyone satisfied banking service first employer providing late service customer opened account since year maintain minimum balance mind maintain maintaining balance need improve service
I have taken  Kotak Mahindra bank savings account 4 months ago hence I don't have much experience with this account. I opened this account through an online. Its a 811 account. I have activated all the digital bank facility and I applied the cheque facility through an online.  Already my documents have taken from the collection executive when he came to my home.,3.5,0,0.13952232884237467,taken kotak mahindra bank saving account month ago hence much experience account opened account online account activated digital bank facility applied cheque facility online already document taken collection executive came home
I have opened the salary account from YES bank on 15 months ago and Its a zero balance account even though I'm maintaining some amount. Still now i have not faced any issues. Recently I called the customer care to inquire about interest rate on quarter basis.,4.0,0,0.1725677401125571,opened salary account yes bank month ago zero balance account even though maintaining amount still faced issue recently called customer care inquire interest rate quarter basis
I have opened my account with HDFC bank on 12 years before and it was my salary account. Since I'm employee of this bank so  they have provided me a zero balance maintenance account. I'm not using net banking facility. Before 3 years some amount got deducted in my account regarding this I called the customer care and I went to the branch but the response was very bad because they were not helpful at all. They have used unwanted words to the customer.,5.0,0,0.12788679407312528,opened account hdfc bank year salary account since employee bank provided zero balance maintenance account using net banking facility year amount got deducted account regarding called customer care went branch response bad helpful used unwanted word customer
I have taken savings account from Punjab National Bank almost 4 years before and it was my earlier company salary account later I left from the company. So  I'm doing only transaction from this account. It was a zero balance and  It was a hassle free account to use. I have not used an online banking and mobile application.,5.0,0,0.09492873351860455,taken saving account punjab national bank almost year earlier company salary account later left company transaction account zero balance hassle free account use used online banking mobile application
"SBI is a good account to use because my transactions are smoothly going on. Any issues, I'm not facing from the bank side. SBI net banking service is very good. I have visited the main branch in my city and the response was prompt. Charges are there for a NEFT and IMPS transactions.",5.0,0,0.08983542580197845,sbi good account use transaction smoothly going issue facing bank side sbi net banking service good visited main branch city response prompt charge neft imp transaction
I have taken the salary account from IDBI bank on one year before because my company is depositing the money in this bank. Its a zero balance account. They are not taking any extra charges. They are not providing any offers for debit card. The card transactions are smooth because I don't find any error in the POS machine.,5.0,0,0.12947869441232865,taken salary account idbi bank one year company depositing money bank zero balance account taking extra charge providing offer debit card card transaction smooth find error po machine
"I have opened my salary account with YES bank almost 2 years before. I don't need to maintain any minimum balance from this account. I never tried the net banking facility. If any kind of issue, i call the customer care service and they will do rectify it immediately. Only once i have gone to their branch to change the mobile number and block the ATM and the response was good.",5.0,0,0.05348574848008081,opened salary account yes bank almost year need maintain minimum balance account never tried net banking facility kind issue call customer care service rectify immediately gone branch change mobile number block atm response good
"I have been using SBI saving come salary account for more than 7 years. Need to maintain a minimum balance of 5K. The customer service is not good and no proper response from their end. There is lot of hidden charges are applicable on quarterly basis, they use to deduct the amount  of up to 399 rupees. ATM and branches are avail at every where.",3.5,0,0.07568044336858702,using sbi saving come salary account year need maintain minimum balance customer service good proper response end lot hidden charge applicable quarterly basis use deduct amount rupee atm branch avail every
I have been holding an account for a saving with HDFC bank for more than 17 months. There is no hidden charges in this bank. Being a salary account no need to maintain minimum balance. I am using mobile app and net banking both are user friendly to access. I am getting an alert messages from bank whenever I do a transactions. ATMs and branches are near to reach them directly. Need to improve in service.,5.0,0,0.0716777706948711,holding account saving hdfc bank month hidden charge bank salary account need maintain minimum balance using mobile app net banking user friendly access getting alert message bank whenever transaction atm branch near reach directly need improve service
I am holding  savings account from UCO bank and its a good nationalized bank. Its a zero balance maintenance account. I have not experienced of their net banking and mobile app facility. I used to visit their branch on a regular basis and the response was very nice.,5.0,0,0.061203619989524505,holding saving account uco bank good nationalized bank zero balance maintenance account experienced net banking mobile app facility used visit branch regular basis response nice
"I have opened the savings account from Vijaya bank and I took the account for almost 5 years back. The branch is located in the nearest place so I have selected this bank. There is no proper service, because by using the app I  couldn't avail anything till now. Branch is always having a heavy crowded. They are deducting some money on a monthly basis for SMS deduction and they have deducted Rs. 600 in this last quarter.",4.0,0,0.07347543009150259,opened saving account vijaya bank took account almost year back branch located nearest place selected bank proper service using app avail anything till branch always heavy crowded deducting money monthly basis sm deduction deducted last quarter
"DBS is  very nice bank to have a account with them. I can use any ATM to withdraw the money in the earlier days, there was no charges for that but  now they are deducting Rs. 20 Rs after  5 transactions from the other ATM. There is no ATM at all for this bank. I am using the mobile app facility and its very easy to access. When I forgot the login ID, it was asking my mail id when i enter the correct id, it says please enter the correct details. Regarding this issue, i could not contact their customer care service too.",5.0,0,0.09078231221918485,db nice bank account use atm withdraw money earlier day charge deducting transaction atm atm bank using mobile app facility easy access forgot login asking mail enter correct say please enter correct detail regarding issue could contact customer care service
Kotak Mahindra bank service is good and they need to address the customer in the online banking. I went to their branch to open the savings account but my salary is getting credited into this account. Its a zero balance account. They have provided the cheque book in 2 days and debit card in 3 working days.,5.0,0,0.05753583391151922,kotak mahindra bank service good need address customer online banking went branch open saving account salary getting credited account zero balance account provided cheque book day debit card working day
"I have opened my savings account  with SBI in the year of 2009. I have selected this bank because of the good service and I can find the ATM at anywhere. I have to maintain minimum balance of Rs. 15,000. Its convenient to use their Internet banking facility, but I am using YONO application . The branch experience is fine, they helped me a lot in many thing.",5.0,0,0.05136053254534806,opened saving account sbi year selected bank good service find atm anywhere maintain minimum balance convenient use internet banking facility using yono application branch experience fine helped lot many thing
Opened my salary account in Axis Bank and using for almost 7 months and its a zero balance maintenance account. Their Internet banking facility and mobile app is nice to use. I have not visited their branch till now since i don't faced any issue till now. They are not taking any kind of un-necessary charges.,5.0,0,0.003222023004236675,opened salary account axis bank using almost month zero balance maintenance account internet banking facility mobile app nice use visited branch till since faced issue till taking kind necessary charge
Previously i was using the Savings account from State bank of India. I'm not satisfied with their services because i have given closure request twice but they haven't processed and they have sent me a debit card to my address which i have not received. I'm not maintaining any minimum balance since i have given the closure request.,1.0,1,0.5034043075266978,previously using saving account state bank india satisfied service given closure request twice processed sent debit card address received maintaining minimum balance since given closure request
"Whenever i visited Corporation Bank branch, they will rectify my queries immediately. Bank staffs are guiding the customers very well. Earlier in my office, they have provided me a cheque from Corporation Bank, it got cleared immediately so that i have opened the savings account from Corporation Bank. I am not using their net banking facility and mobile app.",5.0,0,0.08823459442989473,whenever visited corporation bank branch rectify query immediately bank staff guiding customer well earlier office provided cheque corporation bank got cleared immediately opened saving account corporation bank using net banking facility mobile app
I have a savings account from State Bank of India and the staffs are very helpful and the manager is very friendly to the customer. I have been holding this account for a long time and i have not faced any issue. I need to maintain a minimum balance of Rs. 3000. They are not taking any un-necessary charges till now. I won't do much transaction from this account.,5.0,0,0.10683247594377672,saving account state bank india staff helpful manager friendly customer holding account long time faced issue need maintain minimum balance taking necessary charge till much transaction account
"Opened my savings account with RBL bank. I am having this for more than 3  years and i am maintaining minimum balance as Rs. 1000. I have  visited their branch, service was good and they helping to solve queries in any branch. Overall it is good and also recommendable.",5.0,0,0.1406528191557464,opened saving account rbl bank year maintaining minimum balance visited branch service good helping solve query branch overall good also recommendable
My salary account was opened from Kotak Mahindra bank. I went to the branch directly to open this account and the response was great from the employee side. I'm not using the Internet banking facility. Mobile app is convenient to use. They are not taking any kind of hidden charges.,4.0,0,0.06763057369809161,salary account opened kotak mahindra bank went branch directly open account response great employee side using internet banking facility mobile app convenient use taking kind hidden charge
"Bank of India account is good and I'm using it for the past 2 months . I have to maintain minimum balance of Rs. 500. Their online banking facility is fast to access. When i visited their branch, the response is excellent. They are not deducting any kind of hidden charges.",5.0,0,0.049642669822885156,bank india account good using past month maintain minimum balance online banking facility fast access visited branch response excellent deducting kind hidden charge
"I  have been utilizing SBI savings account since 10 years.  I need to maintain a minimum balance of Rs. 5000. I have activated the net banking and mobile app. There is no additional charges for the ATM withdrawals. Long back, i visited the branch and the service was good.",5.0,0,0.05890238712061219,utilizing sbi saving account since year need maintain minimum balance activated net banking mobile app additional charge atm withdrawal long back visited branch service good
I am using Indusind Bank Salary account for the past 2 years .I am using net banking service  it is only used for money transfer. Even I can track transaction details through this service .There was no fraudulent transaction happened so far .If I contact customer service for any assistance  they are taking the responsibility and giving good response .,5.0,0,0.06323417421853753,using indusind bank salary account past year using net banking service used money transfer even track transaction detail service fraudulent transaction happened far contact customer service assistance taking responsibility giving good response
"Even if i withdraw from other ATM on a multiple times, RBL doesn't charge any amount. My friend told me that RBL savings account is good. Last month i have maintained the minimum balance of Rs. 10000 then they told me to keep only Rs. 5000. I can withdraw upto Rs. 50000 in a day from the ATM. The process was delayed for verification to provide the debit card.",4.0,0,0.23881195814302267,even withdraw atm multiple time rbl charge amount friend told rbl saving account good last month maintained minimum balance told keep withdraw upto day atm process delayed verification provide debit card
Earlier it was my salary account from SBI after that i have converted into savings account. They are deducting money un-necessarily from my account for not maintaining the minimum balance. There is no proper customer care service and many times I'm receiving a fake calls by asking the account number and OTP so I'm not using this account much.,4.0,0,0.3316432514091266,earlier salary account sbi converted saving account deducting money necessarily account maintaining minimum balance proper customer care service many time receiving fake call asking account number otp using account much
"From my company, they have provided me a salary account in last August with HDFC BANK. Its a zero balance maintenance account. Their mobile banking facility is good and easy to activate. I called the customer care service and their response is very good. I have done lots of transaction from this account. Whenever i called them, they guide me in a proper way.",4.0,0,0.1200931020649074,company provided salary account last august hdfc bank zero balance maintenance account mobile banking facility good easy activate called customer care service response good done lot transaction account whenever called guide proper way
"5 months ago, i have taken the savings account from DBS bank. My friend has recommended me about this bank since its an International bank and i can access the account everywhere. There is no charges for other ATM withdrawals. I'm maintaining a minimum balance of Rs. 5000. I do use their Internet banking facility and its good to deal.",4.0,0,0.10111135472293484,month ago taken saving account db bank friend recommended bank since international bank access account everywhere charge atm withdrawal maintaining minimum balance use internet banking facility good deal
"My friend has recommended me to open the salary account with Karur Vysya bank. I'm maintaining a minimum balance of Rs. 1000. I have not experienced net banking but their net banking facility is easy to use. On a rarely basis, i used to visit their branch and the response is nice.",5.0,0,0.07675962330288622,friend recommended open salary account karur vysya bank maintaining minimum balance experienced net banking net banking facility easy use rarely basis used visit branch response nice
"6 years before, i have opened the salary account from HDFC. It is a zero balance account. I didn't called the customer care service but they do have a separate mail service hence i have used it. If i use the net banking facility, there is a option called to mail box, through that i used to communicate with them regarding my queries. Whatever they are promised time like 48 hours, before that i get a genuine response and if i need any further assistance, they will call me if i mentioned in the mail.",5.0,0,0.07752834493031249,year opened salary account hdfc zero balance account called customer care service separate mail service hence used use net banking facility option called mail box used communicate regarding query whatever promised time like hour get genuine response need assistance call mentioned mail
I have Federal Bank account for the last 5 years. I have both salary and saving account. I am satisfied with the customer service and responsiveness.Their online service like internet banking is easy to use and it is very fast also overall doing good!,5.0,0,0.12272169905842961,federal bank account last year salary saving account satisfied customer service responsiveness online service like internet banking easy use fast also overall good
"I use my salary account with HDFC for almost 16 years. There is no need to maintain any minimum balance. Their net banking facility is very good and mobile app is better. I visited their branch and the response was prompt. They are not deducing any hidden charges. I can withdraw upto Rs. 10,000 in a day.",5.0,0,0.049595151385730125,use salary account hdfc almost year need maintain minimum balance net banking facility good mobile app better visited branch response prompt deducing hidden charge withdraw upto day
"I have been holding a saving account with SBI. I need to maintain a minimum balance of 5K, if not charges are applicable. There is some hidden charges are available on monthly basis of 120 rupees. Net banking service is good. I am not aware about ATM charges.",5.0,0,0.04984188095662357,holding saving account sbi need maintain minimum balance charge applicable hidden charge available monthly basis rupee net banking service good aware atm charge
I will not recommend SBI account to anyone because I'm not satisfied with their banking services first of all the employers are providing late services to the customer. I have opened the account 7 years before with the help of my father since I'm not aware of the banking system. I'm maintaining a minimum balance of Rs. 1000. I don't get the sufficient money from the ATM and the behavior of the employee needs to be changed.,4.0,0,0.18492352512080906,recommend sbi account anyone satisfied banking service first employer providing late service customer opened account year help father since aware banking system maintaining minimum balance get sufficient money atm behavior employee need changed
I am holding a salary  account  with HDFC  bank for more than 5 years. There is no hidden charges in this bank. It is a  zero balance account. I am using net banking and it is user friendly to access. I use to get an alert messages from bank whenever I do a transactions. ATMs and branches are near to reach them directly.,5.0,0,0.005393663189862052,holding salary account hdfc bank year hidden charge bank zero balance account using net banking user friendly access use get alert message bank whenever transaction atm branch near reach directly
I use my salary account with HDFC for more than 1 year. Their net banking facility is good to use. I have visited my home branch and the response was really good. Its a salary account so no minimum balance required but  I'm maintaining a minimum balance of Rs. 10000. Their mobile app is convenient to access in all the places.,5.0,0,0.03840527505836997,use salary account hdfc year net banking facility good use visited home branch response really good salary account minimum balance required maintaining minimum balance mobile app convenient access place
I am holding salary account with Canara  bank for more than 6 years. There is some hidden charges are avail. No need to maintain a minimum balance on this account. I use to get alert message on time from bank for each transaction. There are service charge are applicable on monthly basis of 200 - 300 rupees which is high.,5.0,0,0.13542164002441923,holding salary account canara bank year hidden charge avail need maintain minimum balance account use get alert message time bank transaction service charge applicable monthly basis rupee high
I am holding a salary account with HDFC bank for more than 1 year. There is no hidden charges in this bank. It is a  minimum balance account. I am not using mobile app yet. I use to get an alert messages from bank whenever I do a transactions. ATMs and branches are near to reach them directly.,5.0,0,0.040386626433035214,holding salary account hdfc bank year hidden charge bank minimum balance account using mobile app yet use get alert message bank whenever transaction atm branch near reach directly
I am holding saving account with Bank of India for past 3 years. Previous it was salary account now changed to savings. Need to maintain a minimum of 500 rupees. SMS charges are applicable of up to 127 rupees on quarterly basis. ATM charges are applicable if I use the debit card for more than 5 times in a month.,5.0,0,0.10281164048413606,holding saving account bank india past year previous salary account changed saving need maintain minimum rupee sm charge applicable rupee quarterly basis atm charge applicable use debit card time month
"I am using  HDFC bank saving account for almost 4 years. I have not faced any issues till now.  Since i have a salary account, so no need to maintain Its a zero balance account. There won't be any hidden charges. Customer service and responsiveness are  good.",5.0,0,0.08099070702371504,using hdfc bank saving account almost year faced issue till since salary account need maintain zero balance account hidden charge customer service responsiveness good
I have been holding a saving account with SBI for more than 12 years. It is a zero balance account. There is some hidden charges are applicable. I am not using mobile app and net banking yet. ATM charges are applicable if I use more than 4 times in a month.  I would suggest to reduce charges for this account.,4.0,0,0.05406801876547043,holding saving account sbi year zero balance account hidden charge applicable using mobile app net banking yet atm charge applicable use time month would suggest reduce charge account
Customer will get all kind of offers through messages from HDFC bank.  I can activate all the facilities through mobile app and online banking. They won't allow the customer to go other bank. Interest rate is less for an existing customer  when I compared to other banks. I have not faced any issue as of now.,5.0,0,0.12250763603672579,customer get kind offer message hdfc bank activate facility mobile app online banking allow customer bank interest rate less existing customer compared bank faced issue
I have HDFC Bank Salary account which i am using for the past 3 years .I am using net banking service as well as mobile banking service  both are used for credit card bill payment and money transfer .There was no fraudulent transaction happend so far .Each transaction is safe and secure and if contact customer service for any assistance will get proper acknowledgement .,5.0,0,0.02823115450029973,hdfc bank salary account using past year using net banking service well mobile banking service used credit card bill payment money transfer fraudulent transaction happend far transaction safe secure contact customer service assistance get proper acknowledgement
I have been holding a saving account with KOTAK bank for more than a year. I have to maintain a minimum balance of 10K in this account. Their service is good. But there is no much ATMs near my place. It is user friendly to access.  I use to get an alert message on time from their end.,5.0,0,0.041439434071385256,holding saving account kotak bank year maintain minimum balance account service good much atm near place user friendly access use get alert message time end
I have been holding a saving account with SBI for more than 5 years. No need to maintain a minimum balance for this account and no hidden charges as well. ATM and branches services are good. I am using mobile app and net banking both are user friendly to access.,5.0,0,0.06948265817362094,holding saving account sbi year need maintain minimum balance account hidden charge well atm branch service good using mobile app net banking user friendly access
I have opened a salary account from AXIS bank on 4 years before. It is zero balance account and there is some hidden charges are applicable for transaction purpose and it was high in this bank. I use to get offer message from bank end. ATM and branches are far to reach them directly.,4.5,0,0.07102466383292506,opened salary account axis bank year zero balance account hidden charge applicable transaction purpose high bank use get offer message bank end atm branch far reach directly
"Opened my salary account with HDFC bank and i have been using this account since 2016. They are not taking any hidden charges. Its good to use the Internet banking and mobile app facility. There is no need of maintaining any minimum balance. In the branch, response was good.",5.0,0,0.020803786199197982,opened salary account hdfc bank using account since taking hidden charge good use internet banking mobile app facility need maintaining minimum balance branch response good
Earlier it was my salary account from Punjab National bank and now i have converted into savings account and the service is good since i hold the account for more than 15 years. Its quite convenient to use the  Internet banking facility. Response in the branch was really good.,5.0,0,0.06097435834035226,earlier salary account punjab national bank converted saving account service good since hold account year quite convenient use internet banking facility response branch really good
